Started Log File:     logs/MMTK 2021-01-02 18-32-44-MOCK.txt
Data Source:     MOCK

1	0.40790692	0.2	1.0237207	2	1	1	0	0	12.392092	1	0	0	1	0	
1	0.94042736	0.4	2.421282	4	1	1	0	0	12.342696	1	0	0	1	0	
1	1.2930763	0.5	3.3792288	5	1	1	0	0	12.370279	1	0	0	1	0	
1	1.501028	0.6	3.9030838	6	1	1	0	0	12.37768	1	0	0	1	0	
1	2.9347594	1.1000001	7.7042785	11	1	1	1	0	12.4182	1	0	1	0	1	
1	3.4823878	1.4000002	9.047163	14	1	1	1	0	11.874878	1	0	1	0	1	
1	3.980449	1.7000003	10.241347	17	1	1	1	0	11.759391	1	0	1	0	1	
1	4.1896296	1.8000003	10.768888	18	1	1	1	0	12.040018	1	0	1	0	1	
1	4.2333364	1.9000003	10.800009	19	1	1	1	0	12.0054455	1	0	1	0	1	
1	5.256319	2.3	13.468957	23	1	0	1	1	11.883742	1	0	1	0	0	
1	6.0156865	2.5999997	15.447061	26	1	0	1	1	12.423432	1	0	1	0	0	
1	6.083052	2.6999996	15.549157	27	1	0	1	1	12.151998	1	0	1	0	0	
1	6.413389	2.8999994	16.340168	29	1	0	1	1	12.305767	1	0	1	0	0	
1	6.6121674	2.9999993	16.836502	30	1	0	1	1	12.440119	1	0	1	0	0	
1	7.399428	3.4999988	18.698286	35	1	1	0	0	12.253629	1	0	0	1	1	
1	7.7101035	3.5999987	19.530312	36	1	1	0	0	11.93776	1	0	0	1	1	
1	8.085709	3.7999985	20.457127	38	1	1	0	0	12.213858	1	0	0	1	1	
1	8.444712	3.9999983	21.334137	40	1	1	0	0	12.086784	1	0	0	1	1	
1	9.048165	4.1999984	22.944498	42	1	0	1	1	11.900764	1	0	1	0	0	
1	9.115756	4.2999983	23.04727	43	1	0	1	1	11.740473	1	0	1	0	0	
1	10.797478	4.8999977	27.492435	49	1	0	1	1	12.012353	1	0	1	0	0	
1	10.905465	4.9999976	27.716398	50	1	0	1	1	12.287053	1	0	1	0	0	
1	11.623627	5.2999973	29.570883	53	2	0	0	0	12.228039	0	1	1	0	1	
1	11.9857855	5.399997	30.557358	54	2	0	0	0	12.129965	0	1	1	0	1	
1	12.023292	5.499997	30.569876	55	2	0	0	0	12.150487	0	1	1	0	1	
1	12.383275	5.699997	31.449831	57	2	0	0	0	11.871385	0	1	1	0	1	
1	13.010581	5.8999968	33.131744	59	2	0	0	0	12.1168165	0	1	1	0	1	
1	13.372631	5.9999967	34.117897	60	2	0	0	0	11.991539	0	1	1	0	1	
1	13.518761	6.0999966	34.456287	61	2	1	1	1	12.24102	1	1	1	1	0	
1	13.941159	6.2999964	35.523483	63	2	1	1	1	12.182408	1	1	1	1	0	
1	14.480052	6.499996	36.94016	65	2	1	1	1	11.584639	1	1	1	1	0	
1	15.464294	7.1999955	39.192886	72	2	1	1	0	12.322129	1	1	1	1	1	
1	15.576195	7.3999953	39.32859	74	2	1	1	0	11.665141	1	1	1	1	1	
1	16.199158	7.599995	40.99748	76	2	1	1	0	11.56114	1	1	1	1	1	
1	16.72174	7.899995	42.26523	79	2	1	1	0	12.330809	1	1	1	1	1	
1	16.967394	7.9999948	42.902187	80	2	1	1	0	12.145236	1	1	1	1	1	
1	17.263773	8.099995	43.691326	81	2	1	1	1	12.341139	1	0	0	1	1	
1	17.339165	8.199995	43.817497	82	2	1	1	1	11.595583	1	0	0	1	1	
1	18.693365	8.999998	47.080097	90	2	1	1	1	11.579053	1	0	0	1	1	
1	18.945776	9.199999	47.63733	92	2	1	0	1	12.373088	0	0	1	1	0	
1	19.258295	9.299999	48.474888	93	2	1	0	1	12.0021715	0	0	1	1	0	
1	19.49492	9.4	49.084763	94	2	1	0	1	12.118261	0	0	1	1	0	
1	19.804842	9.5	49.914524	95	2	1	0	1	12.148232	0	0	1	1	0	
1	19.903727	9.6	50.111183	96	2	1	0	1	11.943345	0	0	1	1	0	
1	19.960014	9.700001	50.180042	97	2	1	0	1	11.681915	0	0	1	1	0	
1	20.696394	10.100002	51.989178	101	5	1	1	1	11.567696	0	1	0	0	0	
1	21.049723	10.200003	52.94917	102	5	1	1	1	11.79941	0	1	0	0	0	
1	21.335632	10.400003	53.60689	104	5	1	1	1	11.684821	0	1	0	0	0	
1	21.788431	10.600004	54.765293	106	5	1	1	1	11.8928585	0	1	0	0	0	
1	22.372267	10.800005	56.316795	108	5	1	1	1	11.580169	0	1	0	0	0	
1	22.786642	11.000006	57.35992	110	5	0	0	0	12.047133	0	1	1	1	0	
1	22.864655	11.100006	57.49396	111	5	0	0	0	12.259406	0	1	1	1	0	
1	23.059656	11.2000065	57.978966	112	5	0	0	0	12.036959	0	1	1	1	0	
1	23.165155	11.300007	58.195457	113	5	0	0	0	12.471675	0	1	1	1	0	
1	25.616346	12.700012	64.149025	127	5	0	1	1	11.7798	1	1	0	0	0	
