Started Log File:     logs/MMTK 2021-02-04 20-30-00-MOCK.txt
Data Source:     MOCK

1	0.42863527	0.3	0.9859058	3	1	0	1	0	12.436692	1	0	0	1	0	
1	0.61158234	0.4	1.434747	4	1	0	1	0	11.586121	1	0	0	1	0	
1	0.9655253	0.5	2.396576	5	1	0	1	0	11.785904	1	0	0	1	0	
1	1.1767349	0.6	2.9302049	6	1	0	1	0	11.7084675	1	0	0	1	0	
1	1.6589594	0.8000001	4.176878	8	1	0	1	0	11.8321085	1	0	0	1	0	
1	1.9751716	0.9000001	5.0255146	9	1	0	1	0	12.071685	1	0	0	1	0	
1	2.2345145	1.0000001	5.7035437	10	1	1	0	0	11.692723	1	0	0	1	0	
1	2.3668995	1.1000001	6.0006986	11	1	1	0	0	11.983396	1	0	0	1	0	
1	2.7920468	1.4000002	6.97614	14	1	1	0	0	12.223417	1	0	0	1	0	
1	4.0211883	1.9000003	10.163565	19	1	1	0	0	11.737791	1	0	0	1	0	
1	4.1729965	2.0000002	10.51899	20	1	0	1	1	11.830042	1	1	1	0	1	
1	4.34767	2.2	10.84301	22	1	0	1	1	11.792615	1	1	1	0	1	
1	4.5588226	2.3	11.376468	23	1	0	1	1	11.667971	1	1	1	0	1	
1	5.6818905	2.8999994	14.145673	29	1	0	1	1	12.362268	1	1	1	0	1	
1	5.9127545	2.9999993	14.738265	30	1	0	1	1	12.112924	1	1	1	0	1	
1	6.2713127	3.0999992	15.713939	31	1	1	1	0	12.291249	1	0	1	1	0	
1	6.3166738	3.199999	15.750022	32	1	1	1	0	11.69322	1	0	1	1	0	
1	6.5275435	3.299999	16.28263	33	1	1	1	0	12.391047	1	0	1	1	0	
1	7.064564	3.4999988	17.693695	35	1	1	1	0	11.712724	1	0	1	1	0	
1	7.1106625	3.5999987	17.731989	36	1	1	1	0	11.56035	1	0	1	1	0	
1	7.277471	3.6999986	18.132414	37	1	1	1	0	12.24658	1	0	1	1	0	
1	7.431043	3.7999985	18.49313	38	1	1	1	0	11.506852	1	0	1	1	0	
1	7.4898853	3.8999984	18.569658	39	1	1	1	0	11.929883	1	0	1	1	0	
1	7.7298636	3.9999983	19.189592	40	1	1	1	0	12.486299	1	0	1	1	0	
1	7.9442554	4.1999984	19.632767	42	1	1	0	1	12.220199	1	0	0	1	0	
1	8.605919	4.499998	21.317759	45	1	1	0	1	12.3337345	1	0	0	1	0	
1	8.81635	4.599998	21.849052	46	1	1	0	1	11.501537	1	0	0	1	0	
1	9.494615	4.8999977	23.583845	49	1	1	0	1	12.420706	1	0	0	1	0	
1	9.885299	5.0999975	24.555897	51	4	1	0	1	11.507022	1	0	1	1	1	
1	10.332936	5.399997	25.59881	54	4	1	0	1	11.621745	1	0	1	1	1	
1	10.643321	5.699997	26.229965	57	4	1	0	1	12.053688	1	0	1	1	1	
1	10.94823	5.8999968	26.94469	59	4	1	0	1	12.04248	1	0	1	1	1	
1	11.100434	5.9999967	27.301306	60	4	1	0	1	12.496086	1	0	1	1	1	
1	11.143964	6.0999966	27.331896	61	4	0	1	0	11.675495	0	1	0	1	1	
1	11.467427	6.1999965	28.202286	62	4	0	1	0	11.934271	0	1	0	1	1	
1	11.745034	6.2999964	28.935106	63	4	0	1	0	11.941537	0	1	0	1	1	
1	12.291284	6.499996	30.373856	65	4	0	1	0	12.175348	0	1	0	1	1	
